risk_entity_id,candidate_id,entity_id,report_month,horizon,risk_probability,involved_amount,involved_amount_source,risk_level,risk_band,main_reason_summary,reason,detector_evidence_count,updated_at
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL511523|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL511523|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL511523|ZA16DAP0017010402404,2025-11,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693,2025-11,H12,,3852.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693,2025-11,H12,,107.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220273|XM01AEB173N001010303693,2025-11,H12,,856.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220955|XM01AEB173N001010303693,2025-11,H12,,428.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404,2025-11,H3,0.7843,0.0,purchase_amount_sum_last_3m_asof_cutoff,orange,Medium risk,multi_recall_union_top10,multi_recall_union_top10,2,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404,2025-11,H6,0.779721,0.0,purchase_amount_sum_last_6m_asof_cutoff,orange,Medium risk,multi_recall_union_top10,multi_recall_union_top10,2,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL443040|ZA16DAP0017010402404,2025-11,H12,0.826279,103458.0,purchase_amount_sum_last_12m_asof_cutoff,orange,Medium risk,multi_recall_union_top10,multi_recall_union_top10,2,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL515389|ZA16DAP0017010402404,2025-11,H12,,14436.0,purchase_amount_sum_last_12m_asof_cutoff,unavailable,Data unavailable,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459605|XM01AEB173N001010303693,2025-11,H12,,27606.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459594|XM01AEB173N001010303693,2025-11,H12,,23540.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459591|XM01AEB173N001010303693,2025-11,H12,,3852.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459573|XM01AEB173N001010303693,2025-11,H12,,642.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459585|XM01AEB173N001010303693,2025-11,H12,,428.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL6801529|XM01AEB173N001010303693,2025-11,H12,,107.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL371165|XM01AEB173N001010303693,2025-11,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693|H3,263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693|H6,263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL377553|XM01AEB173N001010303693,2025-11,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714|H6,C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714|H12,C458C50660B24C6B96A91FEBAAE8E5C8|YL414932|XA07BCM081P001010203714,2025-11,H12,,0.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5|H6,E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL153681|0d12fa950dcbcebddf664ad5ed2927d5,2025-11,H12,,42300.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5|H6,E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5,2025-11,H6,,0.0,purchase_amount_sum_last_6m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5|H12,E50FC20840554CF79ACAEF2582AE63BD|YL152928|0d12fa950dcbcebddf664ad5ed2927d5,2025-11,H12,,25380.0,purchase_amount_sum_last_12m_asof_cutoff,observation,Observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL363514|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL363514|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL363514|XA11CCW047E002010201564,2025-11,H3,,0.0,purchase_amount_sum_last_3m_asof_cutoff,attention,Attention,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,0,2026-07-09T06:41:13.482242+00:00
