timeline_id,risk_entity_id,candidate_id,tenant_id,month,purchase_count,purchase_amount_display,purchase_quantity_display,last_purchase_date,days_since_last_purchase,risk_probability_display,palive_display,display_note
tl_43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL131456|ZA04CBH0205010303704|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00455935|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00455935|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00455935|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00457679|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00457679|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00457679|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL445971|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL445971|XC08CAL013A025010403705|H12,E50FC20840554CF79ACAEF2582AE63BD|YL445971|XC08CAL013A025010403705|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6811804|XJ01CAA040E001020303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6811804|XJ01CAA040E001020303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6811804|XJ01CAA040E001020303712|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL433883|0d12fa950dcbcebddf664ad5ed2927d5|H6,E50FC20840554CF79ACAEF2582AE63BD|YL433883|0d12fa950dcbcebddf664ad5ed2927d5|H6,E50FC20840554CF79ACAEF2582AE63BD|YL433883|0d12fa950dcbcebddf664ad5ed2927d5|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514520|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL342850|e737ff99ee7da35e95c98554e844a8c8|H6,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL342850|e737ff99ee7da35e95c98554e844a8c8|H6,3fc2389a-d9f9-4933-a714-f9c877f0f86f|YL342850|e737ff99ee7da35e95c98554e844a8c8|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6574289|XJ01CAA040E001010303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6574289|XJ01CAA040E001010303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL6574289|XJ01CAA040E001010303712|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_263F9947B4FA4F8DB61C9FF48D5A942A|YL220306|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220306|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YL220306|XM01AEB173N001010303693|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL521019|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL521019|ZA16DAP0017010402404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL521019|ZA16DAP0017010402404|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL514893|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514893|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514893|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL413142|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL413142|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL413142|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL516547|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL516547|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL516547|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL611546|fec893717a469eed48b623194b47a2fd|H12,E50FC20840554CF79ACAEF2582AE63BD|YL611546|fec893717a469eed48b623194b47a2fd|H12,E50FC20840554CF79ACAEF2582AE63BD|YL611546|fec893717a469eed48b623194b47a2fd|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6562319|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6562319|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6562319|ZA16DAP0017010402404|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL234810|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL234810|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL234810|0d12fa950dcbcebddf664ad5ed2927d5|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131060|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131060|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131060|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL6563636|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6563636|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6563636|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00011862|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00011862|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00011862|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL2114449|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL2114449|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL2114449|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL234724|6b6102359da4b30fc0faae9f25cacf95|H3,E50FC20840554CF79ACAEF2582AE63BD|YL234724|6b6102359da4b30fc0faae9f25cacf95|H3,E50FC20840554CF79ACAEF2582AE63BD|YL234724|6b6102359da4b30fc0faae9f25cacf95|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL213201|fec893717a469eed48b623194b47a2fd|H3,E50FC20840554CF79ACAEF2582AE63BD|YL213201|fec893717a469eed48b623194b47a2fd|H3,E50FC20840554CF79ACAEF2582AE63BD|YL213201|fec893717a469eed48b623194b47a2fd|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00435610|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00435610|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YLNS00435610|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL523173|XC08CAL013A025010403705|H6,E50FC20840554CF79ACAEF2582AE63BD|YL523173|XC08CAL013A025010403705|H6,E50FC20840554CF79ACAEF2582AE63BD|YL523173|XC08CAL013A025010403705|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6808727|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6808727|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6808727|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131948|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131948|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131948|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL650083|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL650083|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL650083|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL512194|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL512194|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL512194|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL232310|0d12fa950dcbcebddf664ad5ed2927d5|H6,E50FC20840554CF79ACAEF2582AE63BD|YL232310|0d12fa950dcbcebddf664ad5ed2927d5|H6,E50FC20840554CF79ACAEF2582AE63BD|YL232310|0d12fa950dcbcebddf664ad5ed2927d5|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_F9BDA11C2EE443F49615B9AD6AFBD4AA|YL667680|4b98de3c6d633e40a667e553874075f0|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL667680|4b98de3c6d633e40a667e553874075f0|H3,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL667680|4b98de3c6d633e40a667e553874075f0|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL611754|ZA16DAP0017010202404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL611754|ZA16DAP0017010202404|H3,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL611754|ZA16DAP0017010202404|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL4400265|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL4400265|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL4400265|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6810532|XA11CCW047E002010601564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6810532|XA11CCW047E002010601564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6810532|XA11CCW047E002010601564|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6805456|ZA16DAP0017010202404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL4300012|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL4300012|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL4300012|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL6809211|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6809211|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6809211|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6592748|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6592748|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6592748|XA11CCW047E002010201564|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00458948|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL362667|fec893717a469eed48b623194b47a2fd|H6,E50FC20840554CF79ACAEF2582AE63BD|YL362667|fec893717a469eed48b623194b47a2fd|H6,E50FC20840554CF79ACAEF2582AE63BD|YL362667|fec893717a469eed48b623194b47a2fd|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712|H12,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL621899|XJ01CAA040E001010303712|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL513486|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL513486|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL513486|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL362419|fec893717a469eed48b623194b47a2fd|H3,E50FC20840554CF79ACAEF2582AE63BD|YL362419|fec893717a469eed48b623194b47a2fd|H3,E50FC20840554CF79ACAEF2582AE63BD|YL362419|fec893717a469eed48b623194b47a2fd|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL516260|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL516260|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL516260|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514109|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514109|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514109|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_E50FC20840554CF79ACAEF2582AE63BD|YL433816|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL433816|0d12fa950dcbcebddf664ad5ed2927d5|H3,E50FC20840554CF79ACAEF2582AE63BD|YL433816|0d12fa950dcbcebddf664ad5ed2927d5|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL151570|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL151570|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL151570|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL142498|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL142498|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL142498|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00005743|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00005743|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00005743|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00432882|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00432882|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00432882|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL213799|ZA16DAP0017010202404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL213799|ZA16DAP0017010202404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL213799|ZA16DAP0017010202404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00456660|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00456660|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00456660|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL410384|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL410384|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL410384|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL650083|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL650083|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL650083|ZA16DAP0017010402404|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_F9BDA11C2EE443F49615B9AD6AFBD4AA|YL612473|XJ01CAA040E001010303712|H6,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL612473|XJ01CAA040E001010303712|H6,F9BDA11C2EE443F49615B9AD6AFBD4AA|YL612473|XJ01CAA040E001010303712|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459539|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459539|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459539|XM01AEB173N001010303693|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459541|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459541|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00459541|XM01AEB173N001010303693|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6592920|XA07BCM081P001010203714|H3,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809925|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809925|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809925|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6569539|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6569539|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6569539|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809718|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809718|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL6809718|ZA16DAP0017010402404|H6,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
tl_263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00455866|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00455866|XM01AEB173N001010303693|H12,263F9947B4FA4F8DB61C9FF48D5A942A|YLNS00455866|XM01AEB173N001010303693|H12,default_tenant,2025-11,,relative_or_unavailable,available_in_source_features,,,risk band,hidden,monthly timeline placeholder generated from current batch
