risk_entity_id,candidate_id,entity_id,tenant_id,enterprise_id,manufacturer_code,manufacturer_display_name,hospital_code,hospital_display_name,drug_code,drug_group,drug_group_source,drug_display_name,report_month,cutoff_month,primary_horizon,risk_probability_display,risk_probability_value,probability_display_mode,risk_level,risk_color,risk_score_display,palive_display,palive_display_mode,value_at_risk_display,potential_value_level,business_priority_display,main_reason_summary,risk_type_label,region_code,region_display_name,review_status,final_candidate_status,review_priority,evidence_strength,risk_card_count,has_work_order,is_high_risk,is_observation,is_one_shot,is_probability_allowed,user_visible_caveat,suggested_action_short,auto_dispatch_allowed,created_at
43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704|H3,43B3F24E6895475BA3EA1CD00FA74CE0|YLNS00448038|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YLNS00448038,YLNS00448038,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.9669,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6810532|XA11CCW047E002010601564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6810532|XA11CCW047E002010601564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL6810532|XA11CCW047E002010601564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL6810532,YL6810532,XA11CCW047E002010601564,XA11CCW047E002010601564,drug_code,XA11CCW047E002010601564,2025-12,2025-12-31,H6,hidden,,hide_probability,attention,gray,0.8772,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL416205|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YL416205|XC08CAL013A025010403705|H3,E50FC20840554CF79ACAEF2582AE63BD|YL416205|XC08CAL013A025010403705,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL416205,YL416205,XC08CAL013A025010403705,XC08CAL013A025010403705,drug_code,XC08CAL013A025010403705,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.8771,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,410000,410000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564|H12,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL651711|XA11CCW047E002010201564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL651711,YL651711,XA11CCW047E002010201564,XA11CCW047E002010201564,drug_code,XA11CCW047E002010201564,2025-12,2025-12-31,H12,hidden,,hide_probability,attention,gray,0.8767,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131060|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131060|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131060|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL131060,YL131060,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.8763,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL500815|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL500815|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL500815|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL500815,YL500815,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H12,hidden,,hide_probability,attention,gray,0.876,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,500000,500000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL152323|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YL152323|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YL152323|ZA12AAN0014010103711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL152323,YL152323,ZA12AAN0014010103711,ZA12AAN0014010103711,drug_code,ZA12AAN0014010103711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8757,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,150000,150000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL653334|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YL653334|ZA12AAN0014010103711|H12,DFC52F4CCF384D849D053242EA2935F3|YL653334|ZA12AAN0014010103711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL653334,YL653334,ZA12AAN0014010103711,ZA12AAN0014010103711,drug_code,ZA12AAN0014010103711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8756,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL651351|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL651351|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL651351|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL651351,YL651351,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8756,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL653206|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL653206|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL653206|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL653206,YL653206,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8756,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL430526|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL430526|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL430526|XA11CCW047E002010201564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL430526,YL430526,XA11CCW047E002010201564,XA11CCW047E002010201564,drug_code,XA11CCW047E002010201564,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.875,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,430000,430000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131040|XA11CCW047E002010601564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131040|XA11CCW047E002010601564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL131040|XA11CCW047E002010601564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL131040,YL131040,XA11CCW047E002010601564,XA11CCW047E002010601564,drug_code,XA11CCW047E002010601564,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.875,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL659833|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL659833|XA11CCW047E002010201564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL659833|XA11CCW047E002010201564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL659833,YL659833,XA11CCW047E002010201564,XA11CCW047E002010201564,drug_code,XA11CCW047E002010201564,2025-12,2025-12-31,H3,hidden,,hide_probability,attention,gray,0.875,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,120000,120000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL137670|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL137670|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL137670|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL137670,YL137670,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8749,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL135770|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL135770|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL135770|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL135770,YL135770,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8748,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL132643|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL132643,YL132643,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8745,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00455935|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00455935|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YLNS00455935|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YLNS00455935,YLNS00455935,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H12,hidden,,hide_probability,attention,gray,0.8744,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL514972|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514972|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL514972|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL514972,YL514972,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.8744,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,insufficient,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
E50FC20840554CF79ACAEF2582AE63BD|YL6572438|fec893717a469eed48b623194b47a2fd|H3,E50FC20840554CF79ACAEF2582AE63BD|YL6572438|fec893717a469eed48b623194b47a2fd|H3,E50FC20840554CF79ACAEF2582AE63BD|YL6572438|fec893717a469eed48b623194b47a2fd,default_tenant,default_enterprise,E50FC20840554CF79ACAEF2582AE63BD,E50FC20840554CF79ACAEF2582AE63BD,YL6572438,YL6572438,fec893717a469eed48b623194b47a2fd,fec893717a469eed48b623194b47a2fd,drug_code,fec893717a469eed48b623194b47a2fd,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.874,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,430000,430000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL675619|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL675619|XA11CCW047E002010301564|H3,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL675619|XA11CCW047E002010301564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL675619,YL675619,XA11CCW047E002010301564,XA11CCW047E002010301564,drug_code,XA11CCW047E002010301564,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.8739,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,110000,110000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL132979|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL132979|ZA12HAZ0399010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL132979|ZA12HAZ0399010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL132979,YL132979,ZA12HAZ0399010303704,ZA12HAZ0399010303704,drug_code,ZA12HAZ0399010303704,2025-12,2025-12-31,H12,hidden,,hide_probability,attention,gray,0.8738,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL220445|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL220445|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL220445|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL220445,YL220445,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8737,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,220000,220000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131948|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131948|ZA16DAP0017010402404|H6,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL131948|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL131948,YL131948,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.8736,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,130000,130000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404|H12,1D93E15EBB9B4F14A1C18E0CD1750A0A|YL514094|ZA16DAP0017010402404,default_tenant,default_enterprise,1D93E15EBB9B4F14A1C18E0CD1750A0A,1D93E15EBB9B4F14A1C18E0CD1750A0A,YL514094,YL514094,ZA16DAP0017010402404,ZA16DAP0017010402404,drug_code,ZA16DAP0017010402404,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8733,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,510000,510000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714|H3,C458C50660B24C6B96A91FEBAAE8E5C8|YL6574007|XA07BCM081P001010203714,default_tenant,default_enterprise,C458C50660B24C6B96A91FEBAAE8E5C8,C458C50660B24C6B96A91FEBAAE8E5C8,YL6574007,YL6574007,XA07BCM081P001010203714,XA07BCM081P001010203714,drug_code,XA07BCM081P001010203714,2025-12,2025-12-31,H3,hidden,,hide_probability,observation,gray,0.8732,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,410000,410000,observation_only,observation_only,P3,weak,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
DFC52F4CCF384D849D053242EA2935F3|YL443601|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL443601|ZA12AAN0014010203711|H12,DFC52F4CCF384D849D053242EA2935F3|YL443601|ZA12AAN0014010203711,default_tenant,default_enterprise,DFC52F4CCF384D849D053242EA2935F3,DFC52F4CCF384D849D053242EA2935F3,YL443601,YL443601,ZA12AAN0014010203711,ZA12AAN0014010203711,drug_code,ZA12AAN0014010203711,2025-12,2025-12-31,H12,hidden,,hide_probability,observation,gray,0.8729,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,440000,440000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
43B3F24E6895475BA3EA1CD00FA74CE0|YL233796|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL233796|ZA04CBH0205010303704|H12,43B3F24E6895475BA3EA1CD00FA74CE0|YL233796|ZA04CBH0205010303704,default_tenant,default_enterprise,43B3F24E6895475BA3EA1CD00FA74CE0,43B3F24E6895475BA3EA1CD00FA74CE0,YL233796,YL233796,ZA04CBH0205010303704,ZA04CBH0205010303704,drug_code,ZA04CBH0205010303704,2025-12,2025-12-31,H12,hidden,,hide_probability,attention,gray,0.8729,hidden,derived_from_churn_probability_hidden_unless_allowed,medium,medium,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,230000,230000,one_shot_attention,one_shot_attention,P3,medium,0,False,False,False,True,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Check second-purchase opportunity,False,2026-07-09T06:46:04.430301+00:00
7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL650601|XA11CCW047E002010401564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL650601|XA11CCW047E002010401564|H6,7de4fd63-eac3-4347-87c4-3bd90dbf08bd|YL650601|XA11CCW047E002010401564,default_tenant,default_enterprise,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,7de4fd63-eac3-4347-87c4-3bd90dbf08bd,YL650601,YL650601,XA11CCW047E002010401564,XA11CCW047E002010401564,drug_code,XA11CCW047E002010401564,2025-12,2025-12-31,H6,hidden,,hide_probability,observation,gray,0.8729,hidden,derived_from_churn_probability_hidden_unless_allowed,low,low,relative,multi_recall_union_top10|manufacturer_worklist_fill_observation,multi_recall_union_top10|manufacturer_worklist_fill_observation,650000,650000,observation_only,observation_only,P3,medium,0,False,False,True,False,False,source_aligned_m1_candidate_policy; presentation_user_fill_is_downstream,Continue monitoring,False,2026-07-09T06:46:04.430301+00:00
